20300,40.72912,-73.98057
20611,40.71156,-73.96218
20724,40.70032,-73.9383
20734,40.68233,-73.97261
20755,40.68634,-73.966
20853,40.68035,-73.97162
20913,40.70984,-73.95775
21293,40.70093,-73.92609
21456,40.79764,-73.96177
21644,40.82803,-73.94731
21794,40.74008,-74.00271
22911,40.68413,-73.92357
22918,40.82279,-73.95139
23135,40.67967,-74.00154
23501,40.83927,-73.94281
23686,40.73096,-74.00319
24143,40.71332,-73.94177
24285,40.66941,-73.98109
25235,40.68373,-73.92377
25406,40.71459,-73.94844
25696,40.8092,-73.94421
26012,40.68157,-73.98989
26362,40.75527,-73.99291
26520,40.68698,-73.96572
26559,40.7288,-73.98192
26785,40.66853,-73.98912
26933,40.7254,-73.98157
26954,40.74294,-73.98009
26969,40.71942,-73.95748
27006,40.77823,-73.97637
27385,40.72555,-73.97965
27531,40.66831,-73.98604
27644,40.82754,-73.94919
27659,40.66499,-73.97925
27759,40.77842,-73.97556
27883,40.72245,-73.98527
28321,40.65593,-73.96053
28396,40.71923,-73.96468
28907,40.778,-73.94822
29012,40.85879,-73.93128
29013,40.68332,-73.9547
29455,40.81618,-73.94894
29628,40.68414,-73.96351
29683,40.72392,-73.99143
30031,40.73494,-73.9503
30927,40.71341,-73.98856
31130,40.76754,-73.98399
31555,40.73442,-74.00303
31902,40.63188,-73.93248
31994,40.6873,-73.9634
32023,40.68296,-73.93662
32037,40.6863,-73.96765
32100,40.73409,-73.95348
32289,40.71561,-73.94835
32331,40.6857,-73.99183
32363,40.74028,-73.83168
32965,40.68281,-73.93524
32969,40.71596,-73.93938
33009,40.71492,-73.95935
33014,40.72354,-73.98295
33223,40.71165,-73.96087
34760,40.69101,-73.97312
35526,40.73474,-74.00101
36121,40.67386,-73.96641
36133,40.71536,-73.96057
36442,40.6741,-73.96595
36647,40.79295,-73.93997
36703,40.73226,-74.00401
36934,40.71363,-73.96398
38638,40.77711,-73.9527
38663,40.68559,-73.98094
39267,40.77456,-73.95323
39282,40.71088,-73.95055
39593,40.74559,-73.92313
39704,40.68306,-73.94659
40039,40.70207,-73.98571
40453,40.76123,-73.9642
41348,40.66858,-73.99083
41513,40.82704,-73.94907
42580,40.68843,-73.96408
42729,40.6783,-74.00135
42882,40.64524,-74.08088
43957,40.70641,-73.91765
44096,40.83232,-73.93184
44161,40.71045,-73.9677
44212,40.72518,-73.98034
44221,40.70666,-74.01374
44229,40.69098,-73.97113
44288,40.73756,-74.00405
44506,40.81526,-73.94791
45393,40.73423,-74.0046
45542,40.82374,-73.9373
45556,40.68863,-73.97691
45910,40.70382,-73.89797
45936,40.80549,-73.95924
45940,40.71627,-73.9587
46544,40.67994,-73.97863
46723,40.67992,-73.9475
46911,40.67868,-73.97307
47199,40.76834,-73.95334
47362,40.68237,-73.9415
47370,40.74031,-73.99999
47926,40.76307,-73.99665
48719,40.71882,-73.98852
50447,40.6693,-73.98804
51438,40.77333,-73.95199
51485,40.72319,-73.99201
51572,40.74859,-73.99671
51850,40.67252,-73.76597
53137,40.76244,-73.99271
53196,40.69546,-73.93503
53469,40.71722,-73.87856
53470,40.70234,-73.89816
53477,40.71546,-73.87854
54158,40.7195,-73.95976
54453,40.76548,-73.98474
54466,40.80234,-73.95603
54508,40.6787,-73.97262
54544,40.81035,-73.94598
54626,40.83075,-73.93058
54860,40.79958,-73.94275
55467,40.71625,-73.93845
55498,40.6829,-73.93549
55668,40.72773,-73.99134
55737,40.72861,-74.0049
55959,40.70979,-73.95162
55982,40.68656,-73.97525
56467,40.72752,-73.98432
56525,40.729,-73.95829
56859,40.81219,-73.94499
57166,40.77185,-73.90502
57297,40.68926,-73.99386
57468,40.72821,-73.98701
57618,40.7672,-73.98508
57740,40.73012,-73.99053
57754,40.7403,-73.98498
57874,40.80931,-73.94343
58059,40.8251,-73.94287
58062,40.6585,-73.98397
58467,40.76193,-73.9501
59014,40.72052,-73.98589
59121,40.70411,-73.89934
59642,40.73401,-73.95967
59709,40.71756,-73.99503
59855,40.7589,-73.96991
60164,40.72003,-74.00262
60457,40.73194,-73.99474
60611,40.79163,-73.94573
60666,40.8118,-73.94434
60673,40.81583,-73.94707
60680,40.72654,-73.98049
60794,40.80021,-73.96071
60948,40.80942,-73.93936
61167,40.71961,-73.9954
61224,40.74358,-74.00027
61406,40.80335,-73.9575
61492,40.71445,-73.9908
61509,40.75749,-73.96897
62095,40.64446,-73.9503
62427,40.7268,-73.99079
62430,40.688,-73.9171
62452,40.63536,-74.08537
62461,40.63627,-74.08543
62787,40.63518,-74.08546
62891,40.72477,-73.98161
62903,40.74238,-73.99567
62925,40.72945,-73.95511
63299,40.70763,-73.95177
63320,40.63481,-74.08519
63360,40.75384,-73.91433
63546,40.64106,-73.97426
63573,40.66793,-73.98327
63588,40.81309,-73.85514
63610,40.88057,-73.83572
63657,40.68236,-73.94314
63693,40.72185,-73.98246
63719,40.68503,-73.95385
63913,40.86648,-73.9263
64000,40.7069,-73.95467
64015,40.72807,-73.98594
64107,40.6778,-73.94339
64277,40.68317,-73.94701
64314,40.6761,-73.9529
64365,40.67586,-73.95155
64707,40.71702,-73.99811
64837,40.72321,-73.98157
65019,40.77956,-73.98098
65268,40.68276,-73.95264
65556,40.71368,-73.9626
65562,40.72956,-73.98158
65615,40.71069,-73.95175
65660,40.70863,-73.94641
65813,40.82888,-73.94307
65834,40.67319,-73.97323
66008,40.67846,-73.99443
66026,40.6715,-73.94808
66251,40.72681,-73.98534
66275,40.71904,-73.99392
66451,40.71031,-73.9583
66718,40.81322,-73.95306
66741,40.67732,-73.98225
66974,40.68076,-73.9896
67288,40.79603,-73.94903
67299,40.71492,-73.96282
67397,40.80393,-73.95838
68099,40.80082,-73.9652
68305,40.82976,-73.94867
68403,40.683,-73.91981
68735,40.78971,-73.9729
68765,40.67817,-73.99495
68900,40.73119,-73.95578
68974,40.71943,-73.99627
69894,40.78,-73.98249
69921,40.70514,-73.91922
70095,40.86713,-73.92811
70128,40.73198,-73.98881
70609,40.72542,-73.97986
71010,40.83494,-73.93869
71248,40.71659,-73.98945
71366,40.72966,-74.00243
71384,40.72898,-73.95552
71812,40.87207,-73.90193
72190,40.77728,-73.97818
72265,40.72646,-73.95341
74073,40.71015,-73.96101
74240,40.71903,-73.9597
74333,40.80892,-73.93985
74404,40.80276,-73.9567
74680,40.77635,-73.93426
74860,40.72488,-73.95018
75193,40.71398,-73.95763
75635,40.71876,-73.98394
76761,40.66552,-73.99019
77765,40.73749,-73.95292
77936,40.76248,-73.9913
78919,40.68674,-73.98876
79067,40.6848,-73.96219
79782,40.70516,-73.95455
80493,40.72329,-73.98486
80684,40.73776,-73.95327
80700,40.73738,-73.95482
80924,40.67542,-73.98142
81739,40.73842,-73.95312
82549,40.6926,-73.99832
82550,40.69441,-73.99771
82638,40.72399,-73.98374
82928,40.6824,-73.94615
83243,40.68949,-73.91708
83446,40.68819,-73.97258
83722,40.7205,-73.96015
83847,40.72451,-73.98094
84010,40.73813,-73.95394
84059,40.67591,-73.94715
84659,40.72843,-73.98895
84905,40.71271,-73.99776
85094,40.66966,-73.94735
86215,40.71965,-73.98766
89427,40.68613,-73.96536
89621,40.68048,-73.94911
93313,40.68314,-73.93963
94035,40.75961,-73.91117
94209,40.67473,-73.94494
94477,40.69305,-73.93185
94783,40.67174,-73.95663
95747,40.71055,-73.95098
95883,40.69465,-73.95458
96471,40.68413,-73.96542
98330,40.73877,-73.97707
98663,40.74893,-73.99544
99070,40.79406,-73.94102
99085,40.68795,-73.97332
100002,40.85295,-73.93361
100184,40.72413,-73.76133
100186,40.66918,-73.99187
101053,40.71125,-73.95613
102995,40.78558,-73.9696
103161,40.71577,-73.96053
103311,40.73861,-73.95485
103806,40.72577,-73.98745
105469,40.58615,-73.81245
105510,40.67086,-73.94872
106363,40.82773,-73.95231
106647,40.68505,-73.95684
107630,40.72911,-73.95493
107895,40.77944,-73.98567
110739,40.74503,-73.98876
112100,40.67539,-73.96093
112304,40.8054,-73.95189
112359,40.78491,-73.9508
112435,40.69088,-73.97307
113265,40.67555,-73.95057
113945,40.75835,-73.99193
114123,40.66527,-73.9886
114229,40.71895,-73.99434
114969,40.75579,-73.96699
115535,40.82399,-73.95328
115678,40.81822,-73.94095
115748,40.76434,-73.92132
116940,40.67705,-73.94925
117425,40.69263,-73.99438
118061,40.68448,-73.92747
118430,40.74412,-74.00208
118680,40.73067,-73.98702
120362,40.70665,-73.94061
121687,40.72063,-73.95952
121861,40.67644,-73.98082
123784,40.80481,-73.94794
125053,40.72533,-73.99143
125163,40.68569,-73.93038
125594,40.64302,-73.97255
126443,40.72939,-73.98857
126816,40.79918,-73.96607
127387,40.66862,-73.9926
128975,40.81333,-73.94453
131154,40.72473,-73.95199
132516,40.70925,-73.85262
132570,40.73215,-74.00922
132695,40.71109,-73.94332
133025,40.7463,-73.97926
134934,40.71823,-73.95849
135393,40.651,-73.94886
135465,40.68626,-73.97598
135706,40.74488,-74.001
136493,40.67632,-73.97616
138216,40.72212,-73.94254
139624,40.67456,-73.95151
140133,40.71363,-73.96019
140425,40.6755,-73.95878
140973,40.72274,-73.97581
141154,40.6858,-73.9828
141335,40.67535,-73.97654
141890,40.72255,-73.99346
141984,40.72094,-73.99706
142069,40.72485,-73.97813
144087,40.80473,-73.9532
144148,40.72217,-73.98419
145064,40.71943,-73.9565
145188,40.74249,-74.00329
145994,40.79264,-73.97294
146754,40.65749,-73.97675
147586,40.80474,-73.94688
148201,40.72831,-74.00177
148259,40.71541,-73.94144
148825,40.79765,-73.96245
149287,40.78508,-73.95332
149777,40.89747,-73.8639
150804,40.72008,-73.98404
151199,40.75725,-73.91098
151478,40.7102,-73.94495
152071,40.67359,-73.97904
152078,40.72674,-73.9782
152259,40.81156,-73.94571
152263,40.80497,-73.95016
152520,40.7385,-73.91806
153405,40.72937,-73.95671
153780,40.72587,-73.98438
154934,40.82426,-73.9463
155296,40.71624,-73.96272
157673,40.68101,-73.94081
158061,40.68669,-73.91989
158176,40.71534,-73.95914
158290,40.68288,-73.96024
158913,40.72489,-73.95494
158955,40.70867,-73.94284
159749,40.67963,-73.93908
159815,40.6798,-73.93908
159913,40.74346,-73.99882
160609,40.77724,-73.98109
160994,40.72972,-73.97995
161366,40.74102,-73.91681
161394,40.71309,-73.94128
161996,40.83096,-73.94633
162493,40.71323,-73.95745
162508,40.67212,-73.9506
163627,40.71023,-73.96665
163809,40.80523,-73.95139
163814,40.72636,-73.98917
163836,40.72185,-73.93956
164989,40.72351,-73.99683
165080,40.6809,-73.99233
165461,40.80525,-73.95916
165824,40.74,-73.91901
166006,40.80006,-73.96049
166172,40.70283,-73.92131
166541,40.84468,-73.94303
166983,40.68252,-73.99619
167013,40.74342,-73.99483
167017,40.67853,-73.98089
167222,40.6788,-73.97643
167482,40.77886,-73.98042
168084,40.72578,-73.97879
168123,40.66085,-73.98537
168546,40.80113,-73.94503
168810,40.78569,-73.97581
169002,40.82411,-73.94934
169152,40.68131,-73.95332
169306,40.85811,-73.90675
169464,40.70667,-73.96524
169483,40.60452,-73.97103
170420,40.7932,-73.94007
170761,40.68768,-73.97611
171776,40.80224,-73.94558
172700,40.71473,-73.98842
172870,40.80518,-73.95359
173072,40.80827,-73.95329
173151,40.72901,-73.95812
173742,40.73476,-73.98452
174527,40.69055,-73.92357
174966,40.7735,-73.98697
176135,40.67505,-73.95969
176653,40.72974,-73.98201
176962,40.70925,-73.95425
177421,40.72315,-73.95226
177495,40.73939,-73.99612
177606,40.74112,-73.97686
179670,40.72019,-73.98217
179741,40.72133,-73.99666
180507,40.75744,-73.92163
180792,40.75695,-73.9202
181972,40.8296,-73.94651
182069,40.79056,-73.9468
182095,40.73631,-73.99977
182177,40.86466,-73.85709
182649,40.71312,-73.96199
185266,40.71297,-73.94336
187488,40.73712,-74.00166
187566,40.69242,-73.95097
187986,40.73862,-73.99758
188146,40.7158,-73.95803
188661,40.68262,-73.97299
188674,40.73217,-73.98801
189135,40.76311,-73.99388
189181,40.74695,-74.00454
189732,40.67497,-73.87305
189787,40.66788,-73.94813
190267,40.76684,-73.95944
190542,40.68967,-73.95445
190968,40.67946,-73.96501
190974,40.66944,-73.98083
191075,40.72566,-73.97748
193105,40.7709,-73.99181
193333,40.71943,-73.95958
193393,40.74249,-73.92466
193853,40.74033,-74.00024
194154,40.7969,-73.96128
195123,40.83403,-73.94553
195233,40.65513,-73.95641
195240,40.65589,-73.95539
195578,40.70275,-73.94501
195971,40.68897,-73.93569
195989,40.67617,-73.98136
196010,40.67595,-73.98053
197155,40.76415,-73.99067
197753,40.83127,-73.94718
197942,40.68497,-73.95592
199195,40.82922,-73.94174
199312,40.71137,-73.94362
200645,40.76739,-73.9557
200955,40.73089,-73.98195
201992,40.6755,-73.97859
202273,40.68812,-73.94934
203901,40.7694,-73.9572
204065,40.68634,-73.96161
204833,40.7093,-73.9497
204959,40.713,-73.99752
205043,40.75895,-73.9883
205485,40.68186,-73.94113
205735,40.68364,-73.91076
205867,40.71893,-73.9428
206071,40.82802,-73.92039
206316,40.68765,-73.97073
206772,40.71413,-73.96596
206957,40.58422,-73.94079
208148,40.71973,-73.95582
208889,40.69025,-73.93323
209310,40.73826,-73.92458
211078,40.73049,-73.96115
211974,40.72956,-73.97903
212109,40.73854,-74.00821
212178,40.75877,-73.98863
212544,40.67688,-73.9859
213272,40.70051,-73.92204
213330,40.71712,-73.98898
214917,40.60742,-74.14388
215560,40.68741,-73.95741
215784,40.75627,-73.9211
215907,40.79816,-73.9619
217580,40.61927,-74.0307
218358,40.8078,-73.95208
219066,40.61922,-73.99399
219482,40.68275,-73.96148
219793,40.71813,-73.98416
219818,40.71892,-73.98401
219922,40.816,-73.95545
220351,40.82748,-73.95153
220563,40.68634,-73.95088
220946,40.72229,-73.97901
221043,40.72956,-73.99287
221097,40.72595,-73.95298
221618,40.71193,-74.00817
222054,40.68012,-73.97847
222304,40.74233,-73.99865
223930,40.67424,-73.96665
224004,40.80486,-73.95298
224006,40.80307,-73.95048
224510,40.68653,-73.98562
225297,40.74267,-73.98569
225306,40.68749,-73.95494
225887,40.68645,-73.97538
225926,40.68999,-73.96711
225976,40.61077,-74.06824
226021,40.71126,-73.94576
227715,40.67855,-73.94949
227735,40.72416,-73.9853
228317,40.68516,-73.92521
228496,40.73507,-74.00048
228517,40.71611,-73.99828
228925,40.67964,-73.93946
228979,40.76189,-73.99
229367,40.72645,-73.98035
229874,40.66293,-73.99833
230321,40.69046,-73.95167
230854,40.83001,-73.92158
230877,40.79239,-73.94535
230956,40.72709,-73.98274
231414,40.72599,-74.00168
232612,40.68309,-73.94219
232618,40.79442,-73.93433
233189,40.76166,-73.99675
233638,40.70163,-73.90867
233662,40.75575,-73.96842
234184,40.80903,-73.94197
234870,40.74581,-73.95295
235552,40.66414,-73.98574
235651,40.74,-74.00381
235951,40.75348,-73.97065
235960,40.72066,-73.98506
236671,40.71746,-73.95497
236788,40.70257,-73.9847
236806,40.72264,-73.9837
237127,40.73833,-73.98186
237210,40.73268,-73.99255
239055,40.71892,-73.99628
239733,40.77679,-73.91687
239766,40.71693,-73.98948
239826,40.73685,-73.98359
239883,40.68501,-73.97019
239899,40.66068,-73.96003
240800,40.67722,-73.96542
241140,40.68975,-73.96703
241159,40.69221,-73.95866
241862,40.72969,-74.00635
242532,40.6893,-73.96602
242643,40.70832,-73.94157
243229,40.68016,-73.94878
243708,40.70875,-73.95508
245504,40.85888,-73.92886
245544,40.8679,-73.90023
245574,40.6889,-73.95383
245607,40.75127,-73.99637
246134,40.67607,-73.94421
246351,40.73834,-73.9823
246916,40.7347,-73.88066
246938,40.71876,-73.98851
248865,40.73787,-73.95385
248871,40.73066,-74.00287
249414,40.73291,-74.00059
249618,40.85099,-73.92822
249867,40.68707,-73.91918
250259,40.7184,-73.96019
250311,40.67495,-73.95563
250323,40.71582,-73.99902
250536,40.81068,-73.94288
250537,40.81122,-73.94279
250801,40.73129,-73.99944
251262,40.71628,-73.95737
251277,40.78558,-73.9726
252076,40.7146,-73.991
252607,40.79493,-73.94462
253332,40.6623,-73.99049
253466,40.73693,-73.95284
253471,40.73641,-73.9533
253475,40.73794,-73.95254
253548,40.58147,-73.96726
253590,40.79771,-73.96323
253623,40.81512,-73.94692
253800,40.7373,-73.95323
253803,40.73708,-73.95271
253806,40.73652,-73.95236
253811,40.73693,-73.95316
253815,40.73784,-73.95324
253828,40.73674,-73.95247
253839,40.73783,-73.95259
253842,40.73714,-73.95296
253846,40.73731,-73.9545
254131,40.74965,-73.89344
254168,40.73793,-73.95316
254409,40.68197,-73.96549
255024,40.70271,-73.91566
255476,40.7116,-73.9529
255601,40.69241,-73.94885
255957,40.72004,-73.99424
256078,40.74511,-73.92398
256328,40.74599,-74.00253
256369,40.68946,-73.99385
257097,40.68226,-73.95473
257568,40.67855,-73.8896
257787,40.71408,-73.9489
258284,40.68618,-73.96144
258397,40.67379,-73.98454
258686,40.70554,-73.76637
258688,40.74031,-74.00532
258690,40.74618,-74.00392
258740,40.81872,-73.94567
258838,40.59251,-74.06479
258876,40.59101,-74.06685
259946,40.59262,-74.06659
260451,40.69142,-73.97203
260765,40.76928,-73.95021
261194,40.68338,-73.95289
261259,40.72953,-74.00462
261344,40.70523,-74.01345
261674,40.74025,-74.00161
261781,40.73378,-74.00429
262343,40.72087,-73.99022
262405,40.64468,-73.94219
262478,40.7193,-73.98966
262583,40.73312,-74.0042
263005,40.69778,-73.97676
263190,40.72534,-73.98591
263232,40.82151,-73.94516
263502,40.72059,-73.9567
263776,40.74558,-73.92324
263888,40.79433,-73.9765
264323,40.81055,-73.95549
265036,40.6711,-73.95231
265064,40.67962,-73.88928
265145,40.76217,-73.98411
265506,40.76128,-73.96463
265831,40.72313,-73.99438
265912,40.7177,-73.95576
266146,40.78448,-73.97289
266155,40.78304,-73.97447
266351,40.68737,-73.97125
266437,40.74139,-74.0005
266449,40.71992,-73.98773
266756,40.71905,-73.99677
267376,40.70741,-74.00102
267435,40.73349,-73.86009
267535,40.89557,-73.8447
267652,40.64277,-73.97296
267708,40.79111,-73.94466
268392,40.79951,-73.95257
268481,40.71647,-73.93974
268868,40.75114,-74.00195
269283,40.66431,-73.93216
269889,40.74579,-73.95012
270139,40.70278,-73.92673
270231,40.74409,-73.91122
270315,40.68812,-73.93254
270345,40.72454,-73.99151
270680,40.71073,-73.96207
270681,40.71028,-73.96128
271083,40.65772,-73.96131
271128,40.68884,-73.95059
271130,40.6865,-73.95372
271694,40.75282,-73.97315
271950,40.76373,-73.96897
271954,40.73388,-73.99452
272026,40.85774,-73.92901
272044,40.72257,-73.98465
272427,40.72723,-73.95728
272706,40.69135,-73.97321
272738,40.70513,-73.95505
273190,40.73301,-74.00268
273256,40.79793,-73.93612
274062,40.80285,-73.95166
274329,40.70642,-73.91665
274376,40.68156,-73.96537
274743,40.77368,-73.95198
275976,40.68631,-73.93702
276216,40.65992,-73.99042
276317,40.67847,-73.97038
276482,40.81371,-73.95585
277207,40.72868,-73.95835
277370,40.73168,-73.98662
277883,40.65689,-73.9533
278090,40.7928,-73.93967
278145,40.77117,-73.91905
278631,40.73729,-74.00807
278876,40.66984,-73.95141
279093,40.82977,-73.94071
279857,40.68492,-73.95489
279969,40.68255,-73.91957
280315,40.67392,-73.94662
281521,40.73879,-74.00425
281756,40.73321,-73.95587
281851,40.80671,-73.95082
282341,40.6433,-73.97386
282443,40.71601,-73.99123
282514,40.68106,-73.9292
282863,40.68131,-73.98879
282977,40.67264,-73.98136
283072,40.67889,-73.86404
283090,40.7241,-73.97899
283184,40.70766,-73.95191
283272,40.71422,-73.9484
283550,40.76001,-73.99133
284208,40.66441,-73.97974
284855,40.73362,-74.00923
285442,40.73119,-73.98819
285492,40.74494,-73.9998
285716,40.69657,-73.9129
286662,40.67106,-73.95463
286838,40.80748,-73.95589
287397,40.68991,-73.93179
287408,40.76147,-73.99152
287417,40.68174,-73.91921
287421,40.68538,-74.00056
287481,40.70839,-73.94289
287839,40.69018,-73.98107
287845,40.68128,-73.99522
289020,40.72948,-73.98694
289037,40.68353,-73.9914
289288,40.72506,-73.98865
289665,40.72891,-74.00293
289703,40.7253,-73.99916
289958,40.75295,-73.93228
289995,40.71947,-73.95252
290457,40.71283,-73.99703
291524,40.77338,-73.98887
291714,40.67385,-73.94405
291812,40.76856,-73.91828
292047,40.73908,-74.00378
292121,40.7625,-73.9869
292266,40.69755,-73.91187
292637,40.67335,-73.96
293004,40.80497,-73.95146
293837,40.70736,-73.94331
294227,40.73683,-73.9543
294239,40.76444,-73.92607
294242,40.7389,-73.95395
294250,40.77611,-73.97808
294259,40.73806,-73.95462
294263,40.73661,-73.95479
294280,40.73857,-73.95435
294297,40.711,-73.96225
294353,40.70686,-73.95365
294490,40.73857,-73.95299
294717,40.71095,-73.95239
295231,40.70918,-73.94881
295379,40.71685,-73.96573
295998,40.7909,-73.96762
296345,40.71143,-73.94159
296361,40.737,-73.87444
296658,40.66469,-73.96091
296717,40.68855,-73.95405
296844,40.71653,-73.95554
297611,40.69309,-73.97074
297962,40.70638,-73.96627
298073,40.71629,-73.95786
298759,40.68622,-73.94675
298854,40.71635,-73.94609
299062,40.77272,-73.95307
299078,40.72509,-74.00304
299531,40.66795,-73.89232
299699,40.72582,-73.95843
301034,40.80637,-73.95433
302057,40.64387,-73.96855
302758,40.7968,-73.93611
303345,40.79596,-73.94463
303462,40.78012,-73.98439
304799,40.77508,-73.9799
305211,40.71532,-73.96064
306702,40.68786,-73.97421
306799,40.70793,-73.91987
309342,40.79044,-73.97513
310220,40.72668,-73.95762
310272,40.62318,-74.07848
310325,40.82286,-73.94596
310338,40.82451,-73.94457
310524,40.69348,-73.95927
310796,40.78443,-73.97399
311003,40.67679,-73.95639
311343,40.79107,-73.94381
311356,40.70215,-73.91139
312429,40.67339,-73.96519
313890,40.72209,-73.99274
314982,40.73171,-73.98717
316238,40.69213,-73.951
317838,40.73237,-74.00608
317905,40.64354,-73.97777
318021,40.80343,-73.9531
318187,40.70462,-73.9228
319724,40.71394,-73.96267
319798,40.6339,-74.02035
319844,40.73028,-73.95927
320865,40.8076,-73.94433
320876,40.66485,-73.98343
320877,40.71279,-73.95852
321014,40.73294,-73.98282
321136,40.83456,-73.9457
322037,40.72091,-73.95814
322604,40.71819,-73.95414
322974,40.73887,-74.00342
323706,40.77892,-73.98238
324115,40.71336,-73.96192
324517,40.77688,-73.96177
324800,40.71368,-73.94478
325429,40.7761,-73.95265
326832,40.77471,-73.95574
326956,40.68625,-73.96446
327521,40.725,-73.98851
327778,40.74016,-73.97665
328040,40.75023,-73.98293
328693,40.78867,-73.96809
328744,40.66604,-73.95914
329064,40.63593,-73.96076
329310,40.71638,-73.99167
329385,40.86658,-73.92558
333189,40.71179,-73.96449
333323,40.76186,-73.99165
334607,40.71417,-73.95917
334781,40.82772,-73.93877
335797,40.63602,-73.94607
335819,40.63759,-73.9459
335820,40.63611,-73.94637
336220,40.803,-73.95278
339456,40.79526,-73.9655
341525,40.75763,-73.99482
341982,40.77577,-73.98258
342027,40.77631,-73.95289
342965,40.76774,-73.9892
342995,40.81169,-73.94355
343276,40.75782,-73.99349
343971,40.83177,-73.95
344019,40.73104,-74.00879
344068,40.74253,-73.9916
344092,40.64372,-74.02066
346248,40.72886,-74.00013
346805,40.71868,-73.99017
347865,40.72143,-73.98117
349841,40.71682,-73.96369
350168,40.67725,-73.9821
350525,40.66888,-73.95292
351530,40.67188,-73.97533
351859,40.74964,-73.99158
352651,40.65846,-73.95057
352864,40.78164,-73.94717
353317,40.71515,-73.99029
354095,40.72986,-73.97913
355106,40.66039,-73.95937
356230,40.66898,-73.9571
357509,40.75407,-73.96713
359982,40.70712,-73.94013
360400,40.74553,-73.98943
361803,40.77584,-73.9502
363320,40.79967,-73.95156
363673,40.80142,-73.96931
364275,40.70507,-73.9353
364785,40.67962,-73.97655
367042,40.66847,-73.94875
367810,40.7376,-73.95678
369411,40.71148,-73.95573
369567,40.67425,-73.96514
369671,40.72899,-73.97792
371138,40.72488,-73.94013
373618,40.72212,-73.95696
374548,40.68534,-73.93433
375249,40.62109,-74.16534
377217,40.78161,-73.97898
378460,40.75643,-73.99046
380416,40.67407,-73.98111
380730,40.59721,-73.95149
382523,40.80491,-73.94866
382524,40.80334,-73.94805
385190,40.87039,-73.91611
385657,40.704,-73.93285
385824,40.87991,-73.91673
386555,40.62766,-74.07988
386744,40.7685,-73.96034
386799,40.76082,-73.97548
387324,40.74238,-73.98122
387377,40.80151,-73.9522
387666,40.83434,-73.94027
387735,40.73677,-73.98084
389482,40.71151,-73.81561
391948,40.68581,-73.84642
391955,40.68636,-74.00345
392948,40.70994,-73.96573
393016,40.76013,-73.99007
393094,40.70621,-74.01525
393682,40.72172,-73.99689
394026,40.72049,-73.95221
394111,40.71068,-73.81577
394235,40.74125,-73.98862
396636,40.83091,-73.94223
397034,40.7824,-73.98294
397297,40.72634,-73.98267
397420,40.82703,-73.94311
398281,40.78521,-73.95489
398283,40.66106,-73.98316
399946,40.72123,-73.98996
400039,40.70339,-73.92945
400466,40.66009,-73.96237
401579,40.67939,-73.99398
401836,40.76494,-73.95804
402037,40.80192,-73.95827
403056,40.79314,-73.94853
403264,40.7453,-73.99056
403668,40.72812,-73.97966
404502,40.7093,-73.96484
404923,40.64791,-73.97904
